site,year,fuel,PJ
Norbord Cowie,2046,electricity,0.1242
Norbord Cowie,2046,gas,0.5449
Norbord Cowie,2046,hydrogen,0.006
Norbord Cowie,2048,biomass,0.1017
Norbord Cowie,2048,electricity,0.1242
Norbord Cowie,2048,gas,0.5449
Norbord Cowie,2048,hydrogen,0.003
Norbord Cowie,2050,biomass,0.1017
Norbord Cowie,2050,electricity,0.1242
Norbord Cowie,2050,gas,0.5449
North Tees Site,2026,gas,0.6851
North Tees Site,2028,gas,0.6851
North Tees Site,2030,gas,0.6851
North Tees Site,2032,gas,0.6805
North Tees Site,2034,gas,0.676
North Tees Site,2036,gas,0.6714
North Tees Site,2038,gas,0.6029
North Tees Site,2038,hydrogen,0.069
North Tees Site,2040,gas,0.5344
North Tees Site,2040,hydrogen,0.1379
North Tees Site,2042,biomass,0.0708
North Tees Site,2042,gas,0.4659
North Tees Site,2042,hydrogen,0.1379
North Tees Site,2044,biomass,0.0708
North Tees Site,2044,gas,0.5217
North Tees Site,2044,hydrogen,0.1379
North Tees Site,2046,biomass,0.0708
North Tees Site,2046,gas,0.5197
North Tees Site,2046,hydrogen,0.1379
North Tees Site,2048,biomass,0.0708
North Tees Site,2048,gas,0.5178
North Tees Site,2048,hydrogen,0.1379
North Tees Site,2050,biomass,0.0708
North Tees Site,2050,gas,0.5158
North Tees Site,2050,hydrogen,0.1379
Northfleet Mill,2026,gas,0.2676
Northfleet Mill,2028,gas,0.2676
Northfleet Mill,2030,gas,0.2676
Northfleet Mill,2032,gas,0.2658
Northfleet Mill,2034,gas,0.2641
Northfleet Mill,2036,gas,0.2623
Northfleet Mill,2038,gas,0.2615
Northfleet Mill,2040,gas,0.2607
Northfleet Mill,2042,biomass,0.0276
Northfleet Mill,2042,gas,0.234
Northfleet Mill,2044,biomass,0.0276
Northfleet Mill,2044,electricity,0.0239
Northfleet Mill,2044,gas,0.2072
Northfleet Mill,2046,biomass,0.0276
Northfleet Mill,2046,electricity,0.0478
Northfleet Mill,2046,gas,0.1804
Northfleet Mill,2048,biomass,0.0276
Northfleet Mill,2048,electricity,0.0717
Northfleet Mill,2048,gas,0.1537
Northfleet Mill,2050,biomass,0.0276
Northfleet Mill,2050,electricity,0.2122
Novelis Latchford,2026,biomass,0.1799
Novelis Latchford,2026,gas,0.677
Novelis Latchford,2028,biomass,0.1799
Novelis Latchford,2028,gas,0.677
Novelis Latchford,2030,biomass,0.1799
Novelis Latchford,2030,gas,0.677
Novelis Latchford,2032,biomass,0.1799
Novelis Latchford,2032,gas,0.021
Novelis Latchford,2032,hydrogen,0.6738
Novelis Latchford,2034,biomass,0.1799
Novelis Latchford,2034,gas,0.0153
Novelis Latchford,2034,hydrogen,0.6738
Novelis Latchford,2036,biomass,0.1799
Novelis Latchford,2036,gas,0.0097
Novelis Latchford,2036,hydrogen,0.6738
Novelis Latchford,2038,biomass,0.1799
Novelis Latchford,2038,gas,0.0073
Novelis Latchford,2038,hydrogen,0.6738
Novelis Latchford,2040,biomass,0.1799
Novelis Latchford,2040,gas,0.0048
Novelis Latchford,2040,hydrogen,0.6738
Novelis Latchford,2042,biomass,0.1799
Novelis Latchford,2042,gas,0.0024
Novelis Latchford,2042,hydrogen,0.6738
Novelis Latchford,2044,biomass,0.1799
Novelis Latchford,2044,hydrogen,0.6738
Novelis Latchford,2046,biomass,0.1774
Novelis Latchford,2046,hydrogen,0.6738
Novelis Latchford,2048,biomass,0.1774
Novelis Latchford,2048,hydrogen,0.6713
Novelis Latchford,2050,biomass,0.1774
Novelis Latchford,2050,hydrogen,0.6688
O-I Glass Limited,2026,gas,1.1885
O-I Glass Limited,2028,gas,1.2035
O-I Glass Limited,2030,biomass,0.1191
O-I Glass Limited,2030,gas,1.0846
O-I Glass Limited,2030,hydrogen,0.007
O-I Glass Limited,2032,biomass,0.1191
O-I Glass Limited,2032,gas,1.0907
O-I Glass Limited,2032,hydrogen,0.007
O-I Glass Limited,2034,biomass,0.237
O-I Glass Limited,2034,gas,0.9718
O-I Glass Limited,2034,hydrogen,0.007
O-I Glass Limited,2036,biomass,0.237
O-I Glass Limited,2036,gas,0.853
O-I Glass Limited,2036,hydrogen,0.122
O-I Glass Limited,2038,biomass,0.237
O-I Glass Limited,2038,electricity,0.0364
O-I Glass Limited,2038,gas,0.7341
O-I Glass Limited,2038,hydrogen,0.122
O-I Glass Limited,2040,biomass,0.237
O-I Glass Limited,2040,electricity,0.0728
O-I Glass Limited,2040,gas,0.6153
O-I Glass Limited,2040,hydrogen,0.122
O-I Glass Limited,2042,biomass,0.237
O-I Glass Limited,2042,electricity,0.182
O-I Glass Limited,2042,gas,0.2655
O-I Glass Limited,2042,hydrogen,0.122
O-I Glass Limited,2044,biomass,0.237
O-I Glass Limited,2044,electricity,0.182
O-I Glass Limited,2044,gas,0.2621
O-I Glass Limited,2044,hydrogen,0.122
O-I Glass Limited,2046,biomass,0.237
O-I Glass Limited,2046,electricity,0.182
O-I Glass Limited,2046,gas,0.2587
O-I Glass Limited,2046,hydrogen,0.122
O-I Glass Limited,2048,biomass,0.237
O-I Glass Limited,2048,electricity,0.182
O-I Glass Limited,2048,gas,0.2587
O-I Glass Limited,2048,hydrogen,0.1184
O-I Glass Limited,2050,biomass,0.237
O-I Glass Limited,2050,electricity,0.182
O-I Glass Limited,2050,gas,0.2587
O-I Glass Limited,2050,hydrogen,0.1149
Oakenholt Paper Mill,2026,gas,0.396
Oakenholt Paper Mill,2028,gas,0.396
Oakenholt Paper Mill,2030,gas,0.396
Oakenholt Paper Mill,2032,gas,0.3934
Oakenholt Paper Mill,2034,gas,0.3908
Oakenholt Paper Mill,2036,gas,0.3881
Oakenholt Paper Mill,2038,gas,0.387
Oakenholt Paper Mill,2040,biomass,0.0409
Oakenholt Paper Mill,2040,gas,0.3474
Oakenholt Paper Mill,2042,biomass,0.0409
Oakenholt Paper Mill,2042,gas,0.3078
Oakenholt Paper Mill,2042,hydrogen,0.0399
Oakenholt Paper Mill,2044,biomass,0.0818
Oakenholt Paper Mill,2044,gas,0.2682
Oakenholt Paper Mill,2044,hydrogen,0.0399
Oakenholt Paper Mill,2046,biomass,0.0818
Oakenholt Paper Mill,2046,electricity,0.2433
Oakenholt Paper Mill,2046,gas,0.0023
Oakenholt Paper Mill,2046,hydrogen,0.0399
Oakenholt Paper Mill,2048,biomass,0.0818
Oakenholt Paper Mill,2048,electricity,0.2433
Oakenholt Paper Mill,2048,gas,0.0011
Oakenholt Paper Mill,2048,hydrogen,0.0399
Oakenholt Paper Mill,2050,biomass,0.0818
Oakenholt Paper Mill,2050,electricity,0.2433
Oakenholt Paper Mill,2050,hydrogen,0.0399
Omega Proteins Limited,2026,biomass,0.0
Omega Proteins Limited,2026,gas,0.9783
Omega Proteins Limited,2028,biomass,0.0
Omega Proteins Limited,2028,gas,0.9907
Omega Proteins Limited,2030,biomass,0.0
Omega Proteins Limited,2030,gas,0.9967
Omega Proteins Limited,2030,hydrogen,0.0058
Omega Proteins Limited,2032,biomass,0.0
Omega Proteins Limited,2032,gas,1.0017
Omega Proteins Limited,2032,hydrogen,0.0058
Omega Proteins Limited,2034,biomass,0.0
Omega Proteins Limited,2034,gas,1.0067
Omega Proteins Limited,2034,hydrogen,0.0058
Omega Proteins Limited,2036,biomass,0.0
Omega Proteins Limited,2036,gas,0.9089
Omega Proteins Limited,2036,hydrogen,0.1004
Omega Proteins Limited,2038,biomass,0.0
Omega Proteins Limited,2038,gas,0.9181
Omega Proteins Limited,2038,hydrogen,0.1004
Omega Proteins Limited,2040,biomass,0.0
Omega Proteins Limited,2040,gas,0.9272
Omega Proteins Limited,2040,hydrogen,0.1004
Omega Proteins Limited,2042,biomass,0.0
Omega Proteins Limited,2042,electricity,0.0899
Omega Proteins Limited,2042,gas,0.6393
Omega Proteins Limited,2042,hydrogen,0.1004
Omega Proteins Limited,2044,biomass,0.0
Omega Proteins Limited,2044,electricity,0.0899
Omega Proteins Limited,2044,gas,0.6365
Omega Proteins Limited,2044,hydrogen,0.1004
Omega Proteins Limited,2046,biomass,0.0
Omega Proteins Limited,2046,electricity,0.0899
Omega Proteins Limited,2046,gas,0.6337
Omega Proteins Limited,2046,hydrogen,0.1004
Omega Proteins Limited,2048,biomass,0.0
Omega Proteins Limited,2048,electricity,0.0899
Omega Proteins Limited,2048,gas,0.6337
Omega Proteins Limited,2048,hydrogen,0.0975
Omega Proteins Limited,2050,biomass,0.0
Omega Proteins Limited,2050,electricity,0.0899
Omega Proteins Limited,2050,gas,0.6337
Omega Proteins Limited,2050,hydrogen,0.0946
Overton Mill,2026,gas,0.3663
Overton Mill,2028,gas,0.3663
Overton Mill,2030,gas,0.3663
Overton Mill,2032,gas,0.3639
Overton Mill,2034,gas,0.3614
Overton Mill,2036,gas,0.359
Overton Mill,2038,gas,0.3579
Overton Mill,2040,biomass,0.0378
Overton Mill,2040,gas,0.3213
Overton Mill,2042,biomass,0.0756
Overton Mill,2042,gas,0.2847
Overton Mill,2044,biomass,0.0756
Overton Mill,2044,electricity,0.0112
Overton Mill,2044,gas,0.2481
Overton Mill,2046,biomass,0.109
Overton Mill,2046,electricity,0.0112
Overton Mill,2046,gas,0.0021
Overton Mill,2046,hydrogen,0.2212
Overton Mill,2048,biomass,0.109
Overton Mill,2048,electricity,0.0112
Overton Mill,2048,gas,0.001
Overton Mill,2048,hydrogen,0.2212
Overton Mill,2050,biomass,0.109
Overton Mill,2050,electricity,0.0112
Overton Mill,2050,hydrogen,0.2212
Padeswood Works,2026,gas,1.5119
Padeswood Works,2028,gas,1.6025
Padeswood Works,2030,gas,1.7411
Padeswood Works,2032,gas,1.7535
Padeswood Works,2034,gas,1.9021
Padeswood Works,2036,gas,1.9021
Padeswood Works,2038,gas,1.9021
Padeswood Works,2040,gas,1.9021
Padeswood Works,2042,gas,1.9021
Padeswood Works,2044,gas,1.9021
Padeswood Works,2046,gas,1.9021
Padeswood Works,2048,gas,1.9021
Padeswood Works,2050,gas,1.9021
Palm Paper Ltd PM7 Newsprint Mill,2026,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2026,gas,3.0914
Palm Paper Ltd PM7 Newsprint Mill,2028,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2028,gas,3.1294
Palm Paper Ltd PM7 Newsprint Mill,2030,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2030,gas,3.1685
Palm Paper Ltd PM7 Newsprint Mill,2032,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2032,gas,2.8584
Palm Paper Ltd PM7 Newsprint Mill,2032,hydrogen,0.2998
Palm Paper Ltd PM7 Newsprint Mill,2034,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2034,gas,2.5484
Palm Paper Ltd PM7 Newsprint Mill,2034,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2036,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2036,gas,2.5642
Palm Paper Ltd PM7 Newsprint Mill,2036,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2038,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2038,electricity,0.095
Palm Paper Ltd PM7 Newsprint Mill,2038,gas,2.2542
Palm Paper Ltd PM7 Newsprint Mill,2038,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2040,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2040,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2040,gas,1.0319
Palm Paper Ltd PM7 Newsprint Mill,2040,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2042,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2042,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2042,gas,1.023
Palm Paper Ltd PM7 Newsprint Mill,2042,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2044,biomass,0.0094
Palm Paper Ltd PM7 Newsprint Mill,2044,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2044,gas,1.0142
Palm Paper Ltd PM7 Newsprint Mill,2044,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2046,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2046,gas,1.0142
Palm Paper Ltd PM7 Newsprint Mill,2046,hydrogen,0.5996
Palm Paper Ltd PM7 Newsprint Mill,2048,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2048,gas,1.0142
Palm Paper Ltd PM7 Newsprint Mill,2048,hydrogen,0.5904
Palm Paper Ltd PM7 Newsprint Mill,2050,electricity,0.4776
Palm Paper Ltd PM7 Newsprint Mill,2050,gas,1.0142
Palm Paper Ltd PM7 Newsprint Mill,2050,hydrogen,0.5812
Partington Papermill,2026,biomass,0.0097
Partington Papermill,2026,gas,3.1763
Partington Papermill,2028,biomass,0.0097
Partington Papermill,2028,gas,3.2153
Partington Papermill,2030,biomass,0.3483
Partington Papermill,2030,gas,2.8968
Partington Papermill,2032,biomass,0.645
Partington Papermill,2032,gas,2.5782
Partington Papermill,2032,hydrogen,0.0189
Partington Papermill,2034,biomass,0.961
Partington Papermill,2034,gas,2.2597
Partington Papermill,2034,hydrogen,0.0189
Partington Papermill,2036,biomass,1.2771
Partington Papermill,2036,gas,1.9412
Partington Papermill,2036,hydrogen,0.0189
Partington Papermill,2038,biomass,1.2771
Partington Papermill,2038,electricity,0.4119
Partington Papermill,2038,gas,0.6256
Partington Papermill,2038,hydrogen,0.0189
Partington Papermill,2040,biomass,1.2771
Partington Papermill,2040,electricity,0.4907
Partington Papermill,2040,gas,0.3667
Partington Papermill,2040,hydrogen,0.0189
Partington Papermill,2042,biomass,1.2771
Partington Papermill,2042,electricity,0.4907
Partington Papermill,2042,gas,0.3576
Partington Papermill,2042,hydrogen,0.0189
Partington Papermill,2044,biomass,1.2771
Partington Papermill,2044,electricity,0.4907
Partington Papermill,2044,gas,0.3485
Partington Papermill,2044,hydrogen,0.0189
Partington Papermill,2046,biomass,1.2674
Partington Papermill,2046,electricity,0.4907
Partington Papermill,2046,gas,0.3485
Partington Papermill,2046,hydrogen,0.0189
Partington Papermill,2048,biomass,1.2674
Partington Papermill,2048,electricity,0.4907
Partington Papermill,2048,gas,0.3485
Partington Papermill,2048,hydrogen,0.0094
Partington Papermill,2050,biomass,1.2674
Partington Papermill,2050,electricity,0.4907
Partington Papermill,2050,gas,0.3485
Pilkington United Kingdom Limited - Greengate,2026,biomass,0.0078
Pilkington United Kingdom Limited - Greengate,2026,gas,2.5557
Pilkington United Kingdom Limited - Greengate,2028,biomass,0.0078
Pilkington United Kingdom Limited - Greengate,2028,gas,2.5871
Pilkington United Kingdom Limited - Greengate,2030,biomass,0.0078
Pilkington United Kingdom Limited - Greengate,2030,gas,2.6194
Pilkington United Kingdom Limited - Greengate,2032,biomass,0.0078
Pilkington United Kingdom Limited - Greengate,2032,gas,2.6325
Pilkington United Kingdom Limited - Greengate,2034,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2034,gas,2.3762
Pilkington United Kingdom Limited - Greengate,2034,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2036,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2036,gas,2.3893
Pilkington United Kingdom Limited - Greengate,2036,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2038,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2038,electricity,0.0785
Pilkington United Kingdom Limited - Greengate,2038,gas,2.133
Pilkington United Kingdom Limited - Greengate,2038,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2040,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2040,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2040,gas,1.1224
Pilkington United Kingdom Limited - Greengate,2040,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2042,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2042,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2042,gas,1.1151
Pilkington United Kingdom Limited - Greengate,2042,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2044,biomass,0.2465
Pilkington United Kingdom Limited - Greengate,2044,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2044,gas,1.1077
Pilkington United Kingdom Limited - Greengate,2044,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2046,biomass,0.2387
Pilkington United Kingdom Limited - Greengate,2046,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2046,gas,1.1077
Pilkington United Kingdom Limited - Greengate,2046,hydrogen,0.0152
Pilkington United Kingdom Limited - Greengate,2048,biomass,0.2387
Pilkington United Kingdom Limited - Greengate,2048,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2048,gas,1.1077
Pilkington United Kingdom Limited - Greengate,2048,hydrogen,0.0076
Pilkington United Kingdom Limited - Greengate,2050,biomass,0.2387
Pilkington United Kingdom Limited - Greengate,2050,electricity,0.3948
Pilkington United Kingdom Limited - Greengate,2050,gas,1.1077
Plasmor Limited,2026,gas,0.6344
Plasmor Limited,2028,biomass,0.0674
Plasmor Limited,2028,gas,0.5709
Plasmor Limited,2030,biomass,0.1349
Plasmor Limited,2030,gas,0.5075
Plasmor Limited,2032,biomass,0.194
Plasmor Limited,2032,gas,0.4441
Plasmor Limited,2032,hydrogen,0.0038
Plasmor Limited,2034,biomass,0.2569
Plasmor Limited,2034,gas,0.3806
Plasmor Limited,2034,hydrogen,0.0038
Plasmor Limited,2036,biomass,0.3198
Plasmor Limited,2036,gas,0.3172
Plasmor Limited,2036,hydrogen,0.0038
Plasmor Limited,2038,biomass,0.6474
Plasmor Limited,2038,gas,0.0072
Plasmor Limited,2038,hydrogen,0.0038
Plasmor Limited,2040,biomass,0.6474
Plasmor Limited,2040,gas,0.0054
Plasmor Limited,2040,hydrogen,0.0038
Plasmor Limited,2042,biomass,0.6474
Plasmor Limited,2042,gas,0.0036
Plasmor Limited,2042,hydrogen,0.0038
Plasmor Limited,2044,biomass,0.6474
Plasmor Limited,2044,gas,0.0018
Plasmor Limited,2044,hydrogen,0.0038
Plasmor Limited,2046,biomass,0.6474
Plasmor Limited,2046,hydrogen,0.0038
Plasmor Limited,2048,biomass,0.6474
Plasmor Limited,2048,hydrogen,0.0019
Plasmor Limited,2050,biomass,0.6474
Port Talbot Steelworks,2026,gas,0.2546
Port Talbot Steelworks,2028,electricity,6.4282
Port Talbot Steelworks,2028,gas,0.2342
Port Talbot Steelworks,2030,electricity,6.6
Port Talbot Steelworks,2032,electricity,6.6
Port Talbot Steelworks,2034,electricity,6.6
Port Talbot Steelworks,2036,electricity,6.6
Port Talbot Steelworks,2038,electricity,6.6
Port Talbot Steelworks,2040,electricity,6.6
Port Talbot Steelworks,2042,electricity,6.6
Port Talbot Steelworks,2044,electricity,6.6
Port Talbot Steelworks,2046,electricity,6.6
Port Talbot Steelworks,2048,electricity,6.6
Port Talbot Steelworks,2050,electricity,6.6
Port of Liverpool CHP,2026,biomass,0.0091
Port of Liverpool CHP,2026,gas,2.9997
Port of Liverpool CHP,2028,biomass,0.0091
Port of Liverpool CHP,2028,gas,3.0366
Port of Liverpool CHP,2030,biomass,0.0091
Port of Liverpool CHP,2030,gas,3.0552
Port of Liverpool CHP,2030,hydrogen,0.0178
Port of Liverpool CHP,2032,biomass,0.0091
Port of Liverpool CHP,2032,gas,2.7543
Port of Liverpool CHP,2032,hydrogen,0.3087
Port of Liverpool CHP,2034,biomass,0.3076
Port of Liverpool CHP,2034,gas,2.4535
Port of Liverpool CHP,2034,hydrogen,0.3087
Port of Liverpool CHP,2036,biomass,0.3076
Port of Liverpool CHP,2036,gas,2.4689
Port of Liverpool CHP,2036,hydrogen,0.3087
Port of Liverpool CHP,2038,biomass,0.3076
Port of Liverpool CHP,2038,gas,2.168
Port of Liverpool CHP,2038,hydrogen,0.6115
Port of Liverpool CHP,2040,biomass,0.3076
Port of Liverpool CHP,2040,electricity,0.3713
Port of Liverpool CHP,2040,gas,0.9819
Port of Liverpool CHP,2040,hydrogen,0.6115
Port of Liverpool CHP,2042,biomass,0.3076
Port of Liverpool CHP,2042,electricity,0.3713
Port of Liverpool CHP,2042,gas,0.9733
Port of Liverpool CHP,2042,hydrogen,0.6115
Port of Liverpool CHP,2044,biomass,0.3076
Port of Liverpool CHP,2044,electricity,0.3713
Port of Liverpool CHP,2044,gas,0.9647
Port of Liverpool CHP,2044,hydrogen,0.6115
Port of Liverpool CHP,2046,biomass,0.2985
Port of Liverpool CHP,2046,electricity,0.3713
Port of Liverpool CHP,2046,gas,0.9647
Port of Liverpool CHP,2046,hydrogen,0.6115
Port of Liverpool CHP,2048,biomass,0.2985
Port of Liverpool CHP,2048,electricity,0.3713
Port of Liverpool CHP,2048,gas,0.9647
Port of Liverpool CHP,2048,hydrogen,0.6026
Port of Liverpool CHP,2050,biomass,0.2985
Port of Liverpool CHP,2050,electricity,0.3713
Port of Liverpool CHP,2050,gas,0.9647
Port of Liverpool CHP,2050,hydrogen,0.5937
Portsmouth,2026,gas,0.6411
Portsmouth,2028,gas,0.6411
Portsmouth,2030,gas,0.6411
Portsmouth,2032,gas,0.6369
Portsmouth,2034,gas,0.6326
Portsmouth,2036,gas,0.6283
Portsmouth,2038,gas,0.5642
Portsmouth,2038,hydrogen,0.0645
Portsmouth,2040,gas,0.5001
Portsmouth,2040,hydrogen,0.1291
Portsmouth,2042,gas,0.436
Portsmouth,2042,hydrogen,0.1936
Portsmouth,2044,gas,0.4882
Portsmouth,2044,hydrogen,0.1936
Portsmouth,2046,gas,0.4864
Portsmouth,2046,hydrogen,0.1936
Portsmouth,2048,gas,0.4845
Portsmouth,2048,hydrogen,0.1936
Portsmouth,2050,gas,0.4827
Portsmouth,2050,hydrogen,0.1936
Queenborough,2026,gas,0.2522
Queenborough,2028,gas,0.2522
Queenborough,2030,gas,0.2522
Queenborough,2032,gas,0.2505
Queenborough,2034,gas,0.2488
Queenborough,2036,gas,0.2471
Queenborough,2038,gas,0.2464
Queenborough,2040,gas,0.2457
Queenborough,2042,biomass,0.026
Queenborough,2042,gas,0.2205
Queenborough,2044,biomass,0.026
Queenborough,2044,gas,0.1953
Queenborough,2044,hydrogen,0.0254
Queenborough,2046,biomass,0.026
Queenborough,2046,electricity,0.0077
Queenborough,2046,gas,0.17
Queenborough,2046,hydrogen,0.0254
Queenborough,2048,biomass,0.026
Queenborough,2048,electricity,0.0155
Queenborough,2048,gas,0.1448
Queenborough,2048,hydrogen,0.0254
Queenborough,2050,biomass,0.026
Queenborough,2050,electricity,0.0609
Queenborough,2050,hydrogen,0.0254
Rawcliffe Bridge,2026,gas,0.4046
Rawcliffe Bridge,2028,gas,0.4046
Rawcliffe Bridge,2030,gas,0.4046
Rawcliffe Bridge,2032,gas,0.4019
Rawcliffe Bridge,2034,gas,0.3992
Rawcliffe Bridge,2036,gas,0.3965
Rawcliffe Bridge,2038,gas,0.3953
Rawcliffe Bridge,2040,biomass,0.0418
Rawcliffe Bridge,2040,gas,0.3549
Rawcliffe Bridge,2042,biomass,0.0836
Rawcliffe Bridge,2042,gas,0.3144
Rawcliffe Bridge,2044,biomass,0.0836
Rawcliffe Bridge,2044,gas,0.274
Rawcliffe Bridge,2044,hydrogen,0.0407
Rawcliffe Bridge,2046,biomass,0.0836
Rawcliffe Bridge,2046,electricity,0.2486
Rawcliffe Bridge,2046,gas,0.0023
Rawcliffe Bridge,2046,hydrogen,0.0407
Rawcliffe Bridge,2048,biomass,0.0836
Rawcliffe Bridge,2048,electricity,0.2486
Rawcliffe Bridge,2048,gas,0.0012
Rawcliffe Bridge,2048,hydrogen,0.0407
Rawcliffe Bridge,2050,biomass,0.0836
Rawcliffe Bridge,2050,electricity,0.2486
Rawcliffe Bridge,2050,hydrogen,0.0407
Redhill,2026,gas,0.238
Redhill,2028,gas,0.238
Redhill,2030,gas,0.238
Redhill,2032,gas,0.2364
Redhill,2034,gas,0.2348
Redhill,2036,gas,0.2332
Redhill,2038,gas,0.2325
Redhill,2040,gas,0.2319
Redhill,2042,biomass,0.0246
Redhill,2042,gas,0.2081
Redhill,2044,biomass,0.0492
Redhill,2044,gas,0.1843
Redhill,2046,biomass,0.0492
Redhill,2046,electricity,0.0213
Redhill,2046,gas,0.1604
Redhill,2048,biomass,0.0492
Redhill,2048,electricity,0.0285
Redhill,2048,gas,0.1367
Redhill,2050,biomass,0.0492
Redhill,2050,electricity,0.0498
Redhill,2050,gas,0.1129
Ribblesdale Works,2026,gas,1.815
Ribblesdale Works,2028,gas,1.9357
Ribblesdale Works,2030,gas,2.0901
Ribblesdale Works,2032,gas,2.2483
Ribblesdale Works,2034,gas,1.9417
Ribblesdale Works,2036,gas,1.9417
Ribblesdale Works,2038,gas,1.9417
Ribblesdale Works,2040,gas,1.9417
Ribblesdale Works,2042,gas,1.9417
Ribblesdale Works,2044,gas,2.2834
Ribblesdale Works,2046,gas,2.2834
Ribblesdale Works,2048,gas,2.2834
Ribblesdale Works,2050,gas,2.2834
Robertsbridge Gypsum Works,2026,biomass,0.0722
Robertsbridge Gypsum Works,2026,gas,0.6117
Robertsbridge Gypsum Works,2028,biomass,0.0722
Robertsbridge Gypsum Works,2028,gas,0.6117
Robertsbridge Gypsum Works,2030,biomass,0.1403
Robertsbridge Gypsum Works,2030,gas,0.5438
Robertsbridge Gypsum Works,2030,hydrogen,0.004
Robertsbridge Gypsum Works,2032,biomass,0.1403
Robertsbridge Gypsum Works,2032,gas,0.4758
